time,size_sent,size_rcv 
1590,986106.41796875,4748278.396875 
1600,991330.23671875,4787778.5640625 
1610,996356.46171875,4828432.80078125 
1620,1001336.62421875,4870020.79765625 
1630,1006453.87421875,4914091.3328125 
1640,1011905.96640625,4961700.06953125 
1650,1018390.67734375,5016251.065625 
1660,1026342.759375,5081374.45546875 
1670,1035007.99140625,5148795.23046875 
1680,1038910.41640625,5177321.37421875 
1690,1039967.31328125,5185174.6546875 
1700,1040120.790625,5186380.97421875 
1710,1040140.0078125,5186521.77265625 
1712,1040140.0078125,5186521.77265625 
