time,tr_book_rate_service,tr_create_service,page,tr_manage_appointments,tr_realistic_flow,tr_book_service,tr_browse 
1550,33.3,4.4,720.4,54.9,18.3,39,30.1 
1560,38.8,1.5,737.4,51.5,9.7,44.1,36.3 
1570,48,0.6,876.6,63,3,49.5,37.1 
1580,75,0,1079.6,80.7,0.2,66.1,30.8 
1590,105.4,0,1230.7,131,0.1,57.6,9.9 
1600,77.7,0,595.6,100.5,0,9.5,0.6 
1610,20.8,0,166.1,44,0,0.8,0.1 
1620,3.6,0,29.6,9.3,0,0.1,0 
1630,0.9,0,6.1,1.4,0,0,0 
1640,0.1,0,1.7,0.7,0,0,0 
1650,0.1,0,0.2,0,0,0,0 
1660,0,0,0.2,0,0,0,0 
1662,0,0,0.1,0.1,0,0,0 
