time,size_sent,size_rcv 
650,6533.60625,60021.878125 
660,6555.83984375,61532.3125 
670,6918.07578125,63471.04765625 
680,6928.103125,63837.284375 
690,6622.6578125,60717.25703125 
700,6990.66015625,64231.56640625 
710,6573.1859375,59612.55078125 
720,6620.209375,60931.334375 
730,6685.153125,61019.728125 
740,6299.5375,57187.74765625 
750,6613.66875,59841.6234375 
760,6574.2828125,59964.440625 
770,6453.584375,58205.96640625 
780,6587.98203125,59915.0546875 
790,6373.88515625,55902.74296875 
800,6271.3953125,56176.6046875 
810,6624.18515625,59466.0796875 
820,5494.97578125,51237.75859375 
830,3863.75078125,29095.8375 
840,2018.63203125,14058.3875 
850,790.10390625,5705.91171875 
860,200.54609375,1436.67421875 
870,73.59765625,504.7671875 
880,12.3296875,90.17890625 
890,1820.0046875,19413.35703125 
900,4664.49296875,46622.17890625 
910,5747.17890625,54892.340625 
920,5664.25703125,54617.5953125 
930,6063.5921875,58349.4140625 
940,6311.41328125,58643.46796875 
950,6712.94375,60744.42890625 
960,7053.82578125,61952.88828125 
970,7001.30859375,60502.0765625 
980,7299.9296875,61408.96953125 
990,7486.32578125,63186.36171875 
1000,7930.93984375,63564.70234375 
1010,8043.4625,64337.8328125 
1020,8404.65234375,64368.22734375 
1030,8654.01875,66248.7640625 
1040,8822.8640625,66363.79765625 
1050,8978.2234375,65752.4921875 
1060,9114.5984375,66445.71875 
1070,9335.67578125,65336.55234375 
1080,9635.64765625,68126.70703125 
1090,10000.67265625,71939.225 
1100,9905.6640625,70336.19296875 
1110,9978.66796875,69267.34296875 
1120,9999.43125,68361.28203125 
1130,9688.73125,64975.0109375 
1140,9736.03203125,63376.83359375 
1150,10152.5328125,67575.9421875 
1160,10415.3625,74369.80703125 
1170,9976.34375,72609.00390625 
1180,8801.0765625,63821.7796875 
1190,8009.828125,58969.9796875 
1200,7810.84921875,58400.54921875 
1210,8601.81171875,67474.146875 
1220,10385.72734375,83297.79453125 
1230,14615.76171875,121428.246875 
1240,10824.246875,73791.70234375 
1250,4318.53984375,30219.846875 
1260,1051.14375,7579.69140625 
1270,141.0265625,1017.06328125 
1280,24.740625,180.89453125 
1290,698.16484375,7772.28359375 
1300,5240.66640625,51915.72421875 
1310,6070.7296875,56607.3671875 
1320,5948.12890625,53356.9625 
1330,6372.2203125,56173.45234375 
1340,7180.353125,62297.1953125 
1350,7676.3390625,63757.1671875 
1360,8109.46484375,64807.8453125 
1370,8801.7265625,64951.46015625 
1380,10640.06328125,67024.88984375 
1390,16364.92109375,69992.45546875 
1400,22054.14453125,72781.16328125 
1410,27042.62734375,78182.89765625 
1420,30053.21171875,80232.72421875 
1430,31235.42421875,84599.14296875 
1440,31249.24375,84059.67421875 
1450,30540.63984375,80568.69609375 
1460,30331.04375,82649.14296875 
1470,30626.0453125,84865.88203125 
1480,30774.30078125,87451.60703125 
1490,28549.17578125,86421.8765625 
1500,25129.471875,88444.8515625 
1510,19117.703125,87568.71796875 
1520,15069.3,84354.23125 
1530,12730.86484375,80703.64453125 
1540,12023.40859375,78182.07109375 
1550,11643.17265625,77277.0265625 
1560,11049.79609375,74317.44453125 
1570,10648.56796875,77002.25546875 
1580,9952.353125,74708.16171875 
1590,9735.5375,75641.78515625 
1600,9936.21640625,79408.86015625 
1610,11969.54765625,98187.796875 
1620,15142.08203125,124178.14375 
1630,10103.61328125,69344.75234375 
1640,3811.64375,26587.51640625 
1650,832.5703125,5928.76875 
1660,152.99375,1101.515625 
1670,18.8578125,141.128125 
1676,7.42421875,52.0625 
