time,tr_book_rate_service,tr_create_service,page,tr_manage_appointments,tr_realistic_flow,tr_book_service,tr_browse 
870,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
880,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
890,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
900,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
910,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
920,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
930,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
940,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
950,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
960,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
970,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
980,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
990,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
1000,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
1010,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
1020,1708.793,514.61,5.56,430.75,620.133,784.126,1371.055 
1030,1708.793,514.61,0.508,430.75,620.133,784.126,1371.055 
1040,1708.793,514.61,0.462,430.75,620.133,784.126,1371.055 
1050,1708.793,514.61,0.462,98.656,620.133,784.126,1371.055 
1060,1708.793,514.61,0.451,98.656,620.133,784.126,1371.055 
1070,1708.793,514.61,0.451,98.656,212.338,784.126,1371.055 
1080,1708.793,495.4,0.451,15.526,212.338,784.126,1371.055 
1090,1708.793,495.4,0.443,15.526,212.338,784.126,1371.055 
1100,1708.793,453.07,0.443,15.526,212.338,382.648,1371.055 
1110,1708.793,286.659,0.433,15.526,212.338,382.648,1371.055 
1120,1708.793,286.659,0.433,11.375,212.338,382.648,1371.055 
1130,746.247,286.659,0.433,11.375,212.338,382.648,1371.055 
1140,746.247,196.629,0.433,11.375,212.338,382.648,1371.055 
1150,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1160,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1170,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1180,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1190,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1200,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1210,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1220,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1230,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1240,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1250,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1260,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1270,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1280,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1290,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1300,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1310,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1320,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1330,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1340,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1350,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1360,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1370,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1380,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1390,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1400,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1410,746.247,196.629,0.433,11.375,101.242,382.648,1371.055 
1420,746.247,84.596,0.433,11.375,101.242,382.648,1371.055 
1430,746.247,84.596,0.433,7.08,101.242,382.648,1371.055 
1440,746.247,84.596,0.433,7.08,101.242,382.648,1371.055 
1450,746.247,84.596,0.433,7.08,101.242,243.782,1371.055 
1460,746.247,84.596,0.433,7.08,101.242,243.782,1371.055 
1470,746.247,84.596,0.433,7.08,36.45,243.782,1371.055 
1480,746.247,84.596,0.432,7.08,36.45,243.782,1371.055 
1490,746.247,84.596,0.432,7.08,36.45,243.782,1256.838 
1500,746.247,84.596,0.432,7.08,36.45,243.782,1256.838 
1510,746.247,84.596,0.429,7.08,36.45,243.782,1256.838 
1520,746.247,84.596,0.429,7.08,36.45,243.782,1256.838 
1530,746.247,84.596,0.429,7.08,36.45,243.782,1256.838 
1540,746.247,38.463,0.429,7.08,36.45,243.782,1256.838 
1550,746.247,38.463,0.429,7.08,36.45,243.782,1256.838 
1560,746.247,38.463,0.429,7.08,36.45,243.782,1256.838 
1570,746.247,38.463,0.429,7.08,36.45,243.782,1256.838 
1580,746.247,38.463,0.429,7.08,36.45,243.782,1256.838 
1590,746.247,38.463,0.429,7.08,36.45,243.782,1256.838 
1600,746.247,38.463,0.429,7.08,36.45,243.782,1256.838 
1610,746.247,38.463,0.429,7.08,36.45,243.782,1256.838 
1620,746.247,38.463,0.429,7.08,36.45,243.782,1256.838 
1630,746.247,38.463,0.429,7.08,36.45,243.782,1256.838 
1640,746.247,38.463,0.429,7.08,36.45,243.782,1256.838 
1650,746.247,38.463,0.429,7.08,36.45,243.782,1256.838 
1660,746.247,38.463,0.429,7.08,36.45,243.782,1256.838 
1670,746.247,38.463,0.429,7.08,36.45,243.782,1256.838 
1680,746.247,38.463,0.429,7.08,36.45,243.782,1256.838 
1690,746.247,38.463,0.429,7.08,36.45,243.782,1256.838 
1700,746.247,38.463,0.429,7.08,36.45,243.782,1256.838 
1710,746.247,38.463,0.429,7.08,36.45,243.782,1256.838 
1712,746.247,38.463,0.429,7.08,36.45,243.782,1256.838 
